account_id,credit_cards,open_date,statement_frequency,district_name,num_customers,loan,loan_amount,loan_payments,loan_term,loan_status,loan_default,max_withdrawal,min_withdrawal,cc_payment,max_balance,min_balance
2763,0,1993-02-11,monthly,Zlin,2,FALSE,NA,NA,NA,NA,NA,64500,15,184,149581,200
2764,1,1996-08-15,monthly,Blansko,1,FALSE,NA,NA,NA,NA,NA,24856,15,59,93926,1100
2765,0,1997-09-20,monthly,Jesenik,1,FALSE,NA,NA,NA,NA,NA,16700,15,32,38208,400
2766,1,1997-02-20,monthly,Tachov,1,FALSE,NA,NA,NA,NA,NA,12800,15,59,69906,1100
2767,0,1996-03-23,monthly,Brno - mesto,1,FALSE,NA,NA,NA,NA,NA,31040,15,71,81820,600
2768,0,1993-12-20,monthly,Opava,1,FALSE,NA,NA,NA,NA,NA,11100,15,148,44803,900
2770,0,1993-12-25,monthly,Havlickuv Brod,1,FALSE,NA,NA,NA,NA,NA,8520,15,151,47030,1100
2771,0,1993-08-18,monthly,Litomerice,1,FALSE,NA,NA,NA,NA,NA,29343,15,130,68841,400
2772,0,1996-02-24,monthly,Praha - zapad,1,FALSE,NA,NA,NA,NA,NA,24200,15,82,76814,300
2773,1,1996-06-23,monthly,Louny,1,FALSE,NA,NA,NA,NA,NA,25761,15,62,68730,800
2774,0,1996-02-05,monthly,Havlickuv Brod,2,FALSE,NA,NA,NA,NA,NA,16960,15,78,36463,300
2775,0,1997-12-08,monthly,Sokolov,2,FALSE,NA,NA,NA,NA,NA,51832,15,27,99583,1000
2776,0,1997-08-10,monthly,Cheb,1,FALSE,NA,NA,NA,NA,NA,9300,15,29,26087,500
2777,0,1996-12-25,monthly,Uherske Hradiste,1,FALSE,NA,NA,NA,NA,NA,10100,300,14,30600,700
2778,0,1993-12-30,monthly,Louny,1,FALSE,NA,NA,NA,NA,NA,19563,7,122,50658,500
2779,1,1993-06-15,monthly,Opava,1,FALSE,NA,NA,NA,NA,NA,25962,5,135,97934,1100
2780,1,1995-12-29,monthly,Vyskov,1,FALSE,NA,NA,NA,NA,NA,21008,10,74,73556,600
2781,0,1995-06-20,monthly,Jindrichuv Hradec,2,FALSE,NA,NA,NA,NA,NA,48611,15,154,113230,200
2782,0,1997-02-27,monthly,Hl.m. Praha,2,FALSE,NA,NA,NA,NA,NA,76800,12,47,90998,700
2783,1,1995-11-23,monthly,Hradec Kralove,1,FALSE,NA,NA,NA,NA,NA,46054,15,137,88964,300
2784,0,1997-10-30,monthly,Teplice,1,FALSE,NA,NA,NA,NA,NA,6778,15,25,40536,300
2787,0,1997-12-07,monthly,Hl.m. Praha,1,FALSE,NA,NA,NA,NA,NA,29704,15,27,66180,900
2788,0,1994-10-12,monthly,Brno - mesto,1,FALSE,NA,NA,NA,NA,NA,37400,15,104,56285,300
2789,0,1994-01-01,monthly,Ceske Budejovice,1,FALSE,NA,NA,NA,NA,NA,26700,15,129,93470,600
2790,0,1994-10-18,monthly,Hl.m. Praha,1,FALSE,NA,NA,NA,NA,NA,47300,15,116,121001,200
2791,0,1997-12-19,monthly,Klatovy,1,FALSE,NA,NA,NA,NA,NA,9900,15,22,26198,1100
2792,0,1996-08-26,monthly,Hl.m. Praha,1,FALSE,NA,NA,NA,NA,NA,12300,13,71,47084,300
2793,0,1993-10-09,monthly,Pardubice,1,FALSE,NA,NA,NA,NA,NA,8130,15,121,26966,800
2794,0,1996-08-08,monthly,Ostrava - mesto,1,FALSE,NA,NA,NA,NA,NA,34080,1,56,43655,-8331
2795,0,1996-08-20,monthly,Praha - zapad,1,FALSE,NA,NA,NA,NA,NA,29420,15,60,68018,300
2796,1,1997-12-08,weekly,Kolin,1,FALSE,NA,NA,NA,NA,NA,60954,30,27,120739,1000
2797,0,1997-02-26,monthly,Ostrava - mesto,2,FALSE,NA,NA,NA,NA,NA,38880,12,47,63582,500
2798,0,1994-08-24,monthly,Karvina,2,FALSE,NA,NA,NA,NA,NA,29714,15,112,66517,200
2799,1,1994-04-03,weekly,Brno - mesto,1,FALSE,NA,NA,NA,NA,NA,65900,4,142,135410,200
2800,1,1997-05-08,monthly,Usti nad Labem,1,FALSE,NA,NA,NA,NA,NA,29012,15,42,67283,900
2801,0,1996-09-23,monthly,Praha - zapad,1,FALSE,NA,NA,NA,NA,NA,5962,5,51,46392,900
2802,0,1993-09-16,monthly,Hl.m. Praha,1,FALSE,NA,NA,NA,NA,NA,9200,15,156,38948,900
2803,1,1995-12-01,monthly,Jihlava,2,FALSE,NA,NA,NA,NA,NA,59300,15,97,151716,300
2804,0,1996-02-22,monthly,Blansko,2,FALSE,NA,NA,NA,NA,NA,25100,15,75,57876,900
2805,0,1996-05-20,monthly,Most,1,FALSE,NA,NA,NA,NA,NA,5200,15,59,22346,1000
2806,0,1997-06-26,monthly,Blansko,1,FALSE,NA,NA,NA,NA,NA,14352,12,41,48176,500
2807,0,1996-10-04,monthly,Havlickuv Brod,1,FALSE,NA,NA,NA,NA,NA,49947,15,47,86400,13393
2808,0,1994-12-18,monthly,Hl.m. Praha,2,FALSE,NA,NA,NA,NA,NA,46553,15,78,95292,700
2809,0,1994-12-08,monthly,Opava,2,FALSE,NA,NA,NA,NA,NA,21986,15,100,52825,700
2810,0,1995-03-16,monthly,Zdar nad Sazavou,1,FALSE,NA,NA,NA,NA,NA,17118,15,101,48178,1000
2811,1,1996-01-02,monthly,Kladno,1,FALSE,NA,NA,NA,NA,NA,56900,15,101,155147,1747
2812,0,1996-07-05,monthly,Pisek,1,FALSE,NA,NA,NA,NA,NA,36765,15,61,70847,200
2813,0,1993-12-15,monthly,Karlovy Vary,2,FALSE,NA,NA,NA,NA,NA,45900,15,123,63825,800
2814,0,1993-04-25,monthly,Olomouc,1,FALSE,NA,NA,NA,NA,NA,13250,15,133,34686,500
2816,0,1997-05-04,monthly,Ostrava - mesto,1,FALSE,NA,NA,NA,NA,NA,26606,15,43,64708,1100
2817,1,1993-04-07,monthly,Breclav,2,FALSE,NA,NA,NA,NA,NA,28100,15,140,91442,13672
2818,1,1993-07-21,monthly,Teplice,1,FALSE,NA,NA,NA,NA,NA,61533,15,137,133514,1000
2819,0,1994-07-16,monthly,Jablonec n. Nisou,1,FALSE,NA,NA,NA,NA,NA,47040,15,114,91120,900
2820,0,1997-12-11,monthly,Liberec,1,FALSE,NA,NA,NA,NA,NA,5175,15,23,26406,300
2821,0,1996-07-12,monthly,Brno - mesto,1,FALSE,NA,NA,NA,NA,NA,13624,15,64,40243,1000
2823,0,1993-04-18,monthly,Hodonin,1,FALSE,NA,NA,NA,NA,NA,7680,15,133,28536,300
2824,1,1993-10-20,monthly,Praha - zapad,2,TRUE,50460,841,60,C,FALSE,32640,15,135,122482,800
2825,1,1996-07-10,monthly,Brno - mesto,2,FALSE,NA,NA,NA,NA,NA,35790,15,62,77540,1000
2826,0,1996-11-20,monthly,Jablonec n. Nisou,1,FALSE,NA,NA,NA,NA,NA,21934,15,52,58705,300
2827,0,1996-12-18,monthly,Karvina,1,FALSE,NA,NA,NA,NA,NA,47520,15,52,111656,300
2829,0,1997-08-18,monthly,Zdar nad Sazavou,2,FALSE,NA,NA,NA,NA,NA,31163,15,46,47095,500
2830,0,1995-08-04,monthly,Strakonice,1,FALSE,NA,NA,NA,NA,NA,25900,15,90,55773,900
2831,0,1997-11-10,monthly,Hl.m. Praha,1,FALSE,NA,NA,NA,NA,NA,34911,15,29,79423,1100
2832,0,1997-11-22,monthly,Pribram,1,FALSE,NA,NA,NA,NA,NA,3244,15,23,20858,700
2833,0,1995-08-30,monthly,Zlin,1,FALSE,NA,NA,NA,NA,NA,5400,3,77,25597,400
2834,1,1995-10-14,monthly,Karvina,1,FALSE,NA,NA,NA,NA,NA,28678,15,79,81066,1000
2835,0,1995-10-03,monthly,Opava,1,FALSE,NA,NA,NA,NA,NA,46542,1,107,80997,200
2836,1,1995-11-18,monthly,Havlickuv Brod,1,FALSE,NA,NA,NA,NA,NA,45280,15,83,76407,1100
2837,0,1996-06-02,monthly,Nachod,1,FALSE,NA,NA,NA,NA,NA,40640,15,63,62166,500
2838,0,1993-04-13,weekly,Beroun,1,FALSE,NA,NA,NA,NA,NA,63400,30,206,150715,900
2839,0,1995-04-04,monthly,Karvina,2,FALSE,NA,NA,NA,NA,NA,30880,15,94,73396,800
2840,0,1994-10-09,monthly,Cesky Krumlov,1,FALSE,NA,NA,NA,NA,NA,55000,15,125,141848,400
2841,0,1993-07-27,monthly,Novy Jicin,2,FALSE,NA,NA,NA,NA,NA,13515,13,141,42352,1100
2842,0,1993-12-29,monthly,Ceske Budejovice,1,FALSE,NA,NA,NA,NA,NA,4800,15,117,25625,200
2843,0,1997-03-29,monthly,Sokolov,1,FALSE,NA,NA,NA,NA,NA,26357,10,44,57709,600
2844,0,1996-01-19,monthly,Hradec Kralove,1,FALSE,NA,NA,NA,NA,NA,46400,15,72,90402,400
2845,1,1997-08-21,monthly,Uherske Hradiste,1,FALSE,NA,NA,NA,NA,NA,32302,15,34,85756,1000
2846,0,1997-09-27,monthly,Hl.m. Praha,1,FALSE,NA,NA,NA,NA,NA,9200,15,28,30024,800
2847,0,1994-05-08,monthly,Prerov,2,FALSE,NA,NA,NA,NA,NA,11667,15,135,60845,1100
2849,0,1993-09-16,monthly,Hl.m. Praha,1,FALSE,NA,NA,NA,NA,NA,13650,15,124,35172,900
2850,0,1997-11-22,monthly,Hodonin,1,FALSE,NA,NA,NA,NA,NA,3057,15,23,20065,400
2851,0,1995-12-02,monthly,Pelhrimov,1,FALSE,NA,NA,NA,NA,NA,48037,15,128,85960,700
2852,0,1996-12-29,monthly,Karvina,1,FALSE,NA,NA,NA,NA,NA,11600,600,15,36400,1000
2853,0,1995-09-08,monthly,Brno - mesto,1,FALSE,NA,NA,NA,NA,NA,10200,13,108,77940,600
2854,1,1997-01-18,monthly,Hl.m. Praha,1,FALSE,NA,NA,NA,NA,NA,36200,15,48,113359,500
2855,0,1995-08-21,monthly,Plzen - jih,1,FALSE,NA,NA,NA,NA,NA,14850,15,77,52182,400
2856,0,1995-03-18,monthly,Klatovy,1,FALSE,NA,NA,NA,NA,NA,22700,15,93,52672,600
2857,0,1997-04-28,monthly,Prachatice,1,FALSE,NA,NA,NA,NA,NA,49096,15,54,142118,900
2858,0,1995-08-22,monthly,Breclav,1,FALSE,NA,NA,NA,NA,NA,20000,15,99,54412,200
2859,0,1993-10-23,monthly,Praha - zapad,2,FALSE,NA,NA,NA,NA,NA,64200,15,165,143332,1637
2860,0,1997-05-30,weekly,Brno - mesto,1,FALSE,NA,NA,NA,NA,NA,60600,30,44,134951,600
2861,0,1993-02-10,monthly,Louny,1,FALSE,NA,NA,NA,NA,NA,10700,15,137,38705,300
2862,1,1993-06-07,monthly,Decin,1,FALSE,NA,NA,NA,NA,NA,36070,15,135,77241,14170
2863,0,1996-01-21,monthly,Ceske Budejovice,1,FALSE,NA,NA,NA,NA,NA,22720,15,89,62604,200
2864,0,1996-03-16,monthly,Brno - mesto,1,FALSE,NA,NA,NA,NA,NA,21989,15,74,64447,800
2865,0,1995-03-03,monthly,Hl.m. Praha,2,FALSE,NA,NA,NA,NA,NA,31100,1,94,51538,200
2866,0,1995-09-13,monthly,Hradec Kralove,1,FALSE,NA,NA,NA,NA,NA,26037,15,82,76269,900
2867,1,1993-11-04,monthly,Sokolov,1,FALSE,NA,NA,NA,NA,NA,61900,15,139,141450,900
2868,0,1994-06-15,monthly,Hl.m. Praha,2,FALSE,NA,NA,NA,NA,NA,7600,15,105,32440,800
2869,0,1996-09-27,monthly,Frydek - Mistek,1,FALSE,NA,NA,NA,NA,NA,6050,15,52,30874,200
2870,0,1996-06-18,monthly,Hl.m. Praha,1,FALSE,NA,NA,NA,NA,NA,19200,15,76,62070,800
2871,0,1995-10-30,monthly,Usti nad Orlici,1,FALSE,NA,NA,NA,NA,NA,8750,15,73,35077,600
2872,0,1996-09-04,monthly,Hl.m. Praha,1,TRUE,268320,4472,60,C,FALSE,18224,15,60,49190,200
2873,0,1996-12-13,monthly,Karvina,1,FALSE,NA,NA,NA,NA,NA,27360,15,57,83328,1100
2874,0,1997-04-02,monthly,Ceska Lipa,1,FALSE,NA,NA,NA,NA,NA,3100,9,43,17363,400
2875,0,1996-12-24,monthly,Prachatice,1,FALSE,NA,NA,NA,NA,NA,26031,15,50,78855,800
2876,0,1993-04-22,monthly,Usti nad Orlici,1,FALSE,NA,NA,NA,NA,NA,26078,15,140,65398,200
2877,1,1995-06-04,monthly,Litomerice,2,FALSE,NA,NA,NA,NA,NA,66615,15,87,132660,800
2878,0,1997-06-14,monthly,Hl.m. Praha,1,FALSE,NA,NA,NA,NA,NA,7500,15,34,28152,700
2879,0,1997-10-14,monthly,Cesky Krumlov,1,FALSE,NA,NA,NA,NA,NA,16185,15,32,41425,600
2880,0,1993-06-16,monthly,Novy Jicin,2,FALSE,NA,NA,NA,NA,NA,25931,15,138,65160,600
2881,0,1993-01-04,monthly,Karvina,1,FALSE,NA,NA,NA,NA,NA,38560,15,182,66268,700
2882,0,1996-07-20,monthly,Chrudim,1,FALSE,NA,NA,NA,NA,NA,49850,15,53,119173,121
2883,0,1997-06-29,monthly,Vsetin,1,FALSE,NA,NA,NA,NA,NA,6600,13,34,30078,200
2884,0,1993-02-08,monthly,Hl.m. Praha,1,FALSE,NA,NA,NA,NA,NA,23360,15,185,105066,1100
2885,0,1996-09-04,monthly,Hl.m. Praha,1,FALSE,NA,NA,NA,NA,NA,29229,15,58,107103,800
2886,0,1994-04-08,monthly,Hl.m. Praha,1,FALSE,NA,NA,NA,NA,NA,21500,15,140,40797,900
2887,0,1996-07-13,monthly,Sumperk,1,FALSE,NA,NA,NA,NA,NA,33096,15,60,75645,900
2888,0,1996-05-23,monthly,Prachatice,2,FALSE,NA,NA,NA,NA,NA,7900,15,59,22031,700
2889,0,1996-03-23,monthly,Mlada Boleslav,1,FALSE,NA,NA,NA,NA,NA,56037,15,67,123527,900
2890,0,1996-02-07,monthly,Jesenik,1,FALSE,NA,NA,NA,NA,NA,36000,15,72,74362,500
2891,0,1997-05-28,monthly,Havlickuv Brod,1,FALSE,NA,NA,NA,NA,NA,28242,13,39,54842,300
2892,0,1997-12-16,monthly,Zlin,1,FALSE,NA,NA,NA,NA,NA,11700,100,12,37900,200
2893,0,1996-02-08,monthly,Most,1,FALSE,NA,NA,NA,NA,NA,6030,15,65,25255,700
2894,0,1993-08-28,monthly,Pelhrimov,1,FALSE,NA,NA,NA,NA,NA,62200,15,179,171642,1100
2895,0,1993-03-09,monthly,Prachatice,1,FALSE,NA,NA,NA,NA,NA,27219,15,143,64151,300
2896,0,1993-03-30,monthly,Rokycany,1,FALSE,NA,NA,NA,NA,NA,7320,15,135,28363,400
2897,1,1997-10-11,monthly,Trutnov,1,FALSE,NA,NA,NA,NA,NA,54900,15,49,144761,800
2898,0,1996-11-23,monthly,Brno - mesto,1,FALSE,NA,NA,NA,NA,NA,25090,15,52,71123,800
2899,1,1997-04-03,monthly,Teplice,1,FALSE,NA,NA,NA,NA,NA,35403,15,43,86567,1100
2900,0,1997-05-14,monthly,Strakonice,1,FALSE,NA,NA,NA,NA,NA,43882,11,16,60583,500
2901,0,1997-04-09,monthly,Hl.m. Praha,1,FALSE,NA,NA,NA,NA,NA,12700,15,53,64321,600
2902,0,1993-01-28,monthly,Ceska Lipa,1,FALSE,NA,NA,NA,NA,NA,30320,7,144,74805,200
2903,0,1994-05-19,monthly,Louny,1,FALSE,NA,NA,NA,NA,NA,33170,15,112,80947,300
2904,0,1996-03-20,monthly,Rakovnik,1,FALSE,NA,NA,NA,NA,NA,33000,6,79,69540,-2364
2905,0,1994-10-03,monthly,Ostrava - mesto,2,FALSE,NA,NA,NA,NA,NA,43360,15,106,87654,1000
2906,0,1996-09-20,monthly,Semily,1,FALSE,NA,NA,NA,NA,NA,25000,15,59,60941,200
2907,0,1993-09-09,monthly,Karvina,1,FALSE,NA,NA,NA,NA,NA,13950,15,125,33902,700
2908,1,1997-03-16,monthly,Trebic,1,FALSE,NA,NA,NA,NA,NA,25456,15,44,82822,600
2909,0,1996-04-04,monthly,Jihlava,2,FALSE,NA,NA,NA,NA,NA,24700,15,80,62503,200
2910,1,1997-10-21,monthly,Frydek - Mistek,1,TRUE,437460,7291,60,C,FALSE,65622,15,29,101929,900
2911,0,1995-02-25,monthly,Decin,1,FALSE,NA,NA,NA,NA,NA,17052,13,110,76947,900
2912,1,1994-07-30,monthly,Ostrava - mesto,2,TRUE,380160,6336,60,C,FALSE,67200,15,156,157338,1100
2913,0,1993-12-28,monthly,Mlada Boleslav,1,FALSE,NA,NA,NA,NA,NA,4471,14,117,23455,1100
2914,0,1996-09-08,monthly,Kladno,1,FALSE,NA,NA,NA,NA,NA,11676,15,67,47089,300
2915,1,1993-07-23,monthly,Hodonin,1,FALSE,NA,NA,NA,NA,NA,86400,15,135,137319,500
2916,0,1996-12-03,monthly,Kutna Hora,2,FALSE,NA,NA,NA,NA,NA,18976,2,54,54819,1000
2917,0,1996-08-08,monthly,Frydek - Mistek,1,FALSE,NA,NA,NA,NA,NA,32700,15,59,59643,300
2918,0,1997-12-05,after every transaction,Cesky Krumlov,2,FALSE,NA,NA,NA,NA,NA,63800,9,33,113438,300
2919,0,1995-05-10,monthly,Vsetin,1,FALSE,NA,NA,NA,NA,NA,20945,15,91,51633,200
2920,0,1997-11-13,monthly,Opava,1,FALSE,NA,NA,NA,NA,NA,33056,15,27,62936,200
2921,0,1996-09-21,monthly,Brno - mesto,2,FALSE,NA,NA,NA,NA,NA,20553,15,59,49010,500
2922,0,1994-06-06,monthly,Jindrichuv Hradec,2,FALSE,NA,NA,NA,NA,NA,57900,15,122,141166,200
2923,0,1995-01-10,monthly,Hradec Kralove,1,FALSE,NA,NA,NA,NA,NA,4179,15,91,27076,500
2924,0,1994-10-16,monthly,Breclav,1,FALSE,NA,NA,NA,NA,NA,27500,15,102,53301,700
2925,0,1993-01-10,monthly,Hl.m. Praha,2,FALSE,NA,NA,NA,NA,NA,16700,15,161,41716,1000
2926,0,1993-01-14,monthly,Svitavy,1,FALSE,NA,NA,NA,NA,NA,30880,15,153,62464,600
2927,1,1997-08-04,monthly,Litomerice,1,FALSE,NA,NA,NA,NA,NA,53300,15,30,113126,300
2928,0,1993-12-14,monthly,Brno - venkov,1,FALSE,NA,NA,NA,NA,NA,12000,15,117,33666,500
2929,0,1996-04-06,monthly,Trutnov,1,FALSE,NA,NA,NA,NA,NA,54874,15,68,123165,400
2930,0,1996-08-24,monthly,Hl.m. Praha,2,FALSE,NA,NA,NA,NA,NA,64700,15,82,148231,900
2931,0,1995-05-04,monthly,Liberec,2,FALSE,NA,NA,NA,NA,NA,4326,13,89,27352,500
2932,0,1993-05-04,monthly,Olomouc,1,FALSE,NA,NA,NA,NA,NA,64200,4,179,146481,500
2933,0,1993-06-18,monthly,Praha - vychod,1,TRUE,272520,4542,60,C,FALSE,62800,13,177,175151,1100
2934,1,1996-10-08,monthly,Hl.m. Praha,1,FALSE,NA,NA,NA,NA,NA,60800,4,71,133278,1000
2935,0,1995-05-15,monthly,Frydek - Mistek,1,FALSE,NA,NA,NA,NA,NA,4290,15,83,22224,200
2936,0,1996-03-27,monthly,Beroun,2,TRUE,504000,8400,60,C,FALSE,14500,11,95,59151,200
2937,0,1997-02-25,monthly,Hl.m. Praha,1,FALSE,NA,NA,NA,NA,NA,4845,15,41,25025,800
2938,0,1993-08-04,monthly,Hl.m. Praha,2,FALSE,NA,NA,NA,NA,NA,64400,15,194,147593,400
2939,0,1997-06-28,monthly,Kolin,1,FALSE,NA,NA,NA,NA,NA,6000,15,33,29212,200
2940,0,1993-06-24,monthly,Brno - mesto,1,FALSE,NA,NA,NA,NA,NA,64100,15,154,141487,1000
2942,0,1997-09-24,monthly,Chrudim,1,FALSE,NA,NA,NA,NA,NA,9500,15,37,48605,1100
2944,0,1996-01-11,monthly,Domazlice,2,FALSE,NA,NA,NA,NA,NA,37600,15,95,55855,1000
2945,0,1996-07-11,monthly,Kutna Hora,1,FALSE,NA,NA,NA,NA,NA,8300,15,56,25458,300
2946,0,1996-05-07,monthly,Brno - mesto,1,FALSE,NA,NA,NA,NA,NA,4400,12,65,22065,1100
2947,0,1996-08-09,monthly,Hodonin,1,FALSE,NA,NA,NA,NA,NA,5196,15,59,35569,1000
2949,0,1994-10-21,monthly,Hl.m. Praha,1,FALSE,NA,NA,NA,NA,NA,13950,15,97,34839,400
2950,0,1996-06-28,monthly,Uherske Hradiste,1,FALSE,NA,NA,NA,NA,NA,45120,11,63,71237,1000
2951,0,1993-09-06,monthly,Chrudim,1,FALSE,NA,NA,NA,NA,NA,17561,15,130,82102,200
2952,0,1997-04-28,monthly,Znojmo,1,FALSE,NA,NA,NA,NA,NA,6100,15,37,29017,900
2953,1,1996-09-02,monthly,Hl.m. Praha,1,FALSE,NA,NA,NA,NA,NA,12600,15,73,61414,900
2954,1,1997-04-08,monthly,Hl.m. Praha,1,FALSE,NA,NA,NA,NA,NA,35696,15,43,86794,700
2955,0,1996-09-27,monthly,Bruntal,1,FALSE,NA,NA,NA,NA,NA,5079,15,51,30584,900
2956,0,1997-06-10,monthly,Cesky Krumlov,2,FALSE,NA,NA,NA,NA,NA,21752,15,41,57218,400
2957,0,1995-07-28,monthly,Klatovy,2,FALSE,NA,NA,NA,NA,NA,42400,15,85,78136,500
2958,0,1993-09-19,monthly,Rychnov nad Kneznou,2,FALSE,NA,NA,NA,NA,NA,11400,4,123,28718,400
2959,1,1994-02-25,monthly,Mlada Boleslav,1,FALSE,NA,NA,NA,NA,NA,62700,15,147,141814,-11712
2960,0,1994-09-20,monthly,Prachatice,1,FALSE,NA,NA,NA,NA,NA,23700,15,108,48961,1100
2961,0,1996-07-12,monthly,Nymburk,1,FALSE,NA,NA,NA,NA,NA,11250,15,55,33899,400
2962,0,1993-05-30,monthly,Hl.m. Praha,1,TRUE,31248,2604,12,A,FALSE,64100,15,164,156950,1000
2963,1,1996-12-09,monthly,Tachov,2,FALSE,NA,NA,NA,NA,NA,22728,15,51,60491,1000
2964,0,1997-01-09,monthly,Olomouc,1,FALSE,NA,NA,NA,NA,NA,10800,11,49,28637,300
2965,0,1995-10-10,monthly,Kutna Hora,2,FALSE,NA,NA,NA,NA,NA,12000,15,73,34849,900
2966,1,1997-03-27,monthly,Decin,1,FALSE,NA,NA,NA,NA,NA,63100,3,64,130528,1100
2967,0,1996-11-13,monthly,Louny,1,FALSE,NA,NA,NA,NA,NA,20788,15,53,50081,400
2968,1,1995-02-05,monthly,Cesky Krumlov,2,FALSE,NA,NA,NA,NA,NA,56400,15,95,107797,1100
2969,0,1995-05-26,monthly,Rokycany,1,FALSE,NA,NA,NA,NA,NA,11000,100,28,38600,300
2970,0,1993-01-22,monthly,Prostejov,1,FALSE,NA,NA,NA,NA,NA,26400,15,143,52614,400
2971,0,1993-12-23,weekly,Sumperk,1,FALSE,NA,NA,NA,NA,NA,69000,30,110,126668,500
2972,1,1993-11-23,monthly,Pribram,1,FALSE,NA,NA,NA,NA,NA,68700,15,140,162756,500
2973,1,1996-08-15,monthly,Cheb,2,FALSE,NA,NA,NA,NA,NA,24554,15,58,58034,500
2974,0,1993-03-13,monthly,Nymburk,2,FALSE,NA,NA,NA,NA,NA,13850,4,135,54302,1100
2976,0,1996-08-19,monthly,Rakovnik,1,FALSE,NA,NA,NA,NA,NA,24840,15,59,64055,800
2977,0,1996-06-20,monthly,Plzen - sever,1,FALSE,NA,NA,NA,NA,NA,57447,15,63,134018,1100
2978,0,1995-01-06,monthly,Ostrava - mesto,2,FALSE,NA,NA,NA,NA,NA,15100,15,118,35058,600
2979,0,1997-11-22,monthly,Praha - vychod,1,FALSE,NA,NA,NA,NA,NA,6900,15,25,24196,700
2980,0,1993-12-09,monthly,Zdar nad Sazavou,2,FALSE,NA,NA,NA,NA,NA,5100,15,117,28624,1000
2981,0,1997-01-11,monthly,Nachod,1,FALSE,NA,NA,NA,NA,NA,8200,10,56,25987,600
2982,1,1996-06-04,monthly,Prachatice,1,TRUE,41256,3438,12,C,FALSE,73128,15,67,138939,900
2983,0,1996-07-25,monthly,Havlickuv Brod,1,FALSE,NA,NA,NA,NA,NA,28200,15,68,51668,1000
2985,0,1993-04-06,monthly,Novy Jicin,1,FALSE,NA,NA,NA,NA,NA,5800,12,139,40601,400
2986,1,1996-04-09,monthly,Vyskov,1,TRUE,24792,1033,24,C,FALSE,47360,15,65,91488,500
2987,0,1993-09-16,monthly,Pisek,1,FALSE,NA,NA,NA,NA,NA,35324,15,127,83115,700
2988,0,1996-10-14,after every transaction,Zdar nad Sazavou,1,TRUE,88608,7384,12,C,FALSE,55000,15,77,148386,900
2989,0,1993-11-28,monthly,Kladno,1,FALSE,NA,NA,NA,NA,NA,11600,11,120,35126,600
2990,1,1996-09-16,monthly,Sokolov,1,FALSE,NA,NA,NA,NA,NA,17900,15,70,56133,900
2991,0,1993-05-22,monthly,Prachatice,2,FALSE,NA,NA,NA,NA,NA,47000,7,135,84029,600
2992,0,1997-07-11,monthly,Hradec Kralove,2,FALSE,NA,NA,NA,NA,NA,17073,15,38,54794,900
2993,1,1996-02-13,weekly,Hl.m. Praha,1,FALSE,NA,NA,NA,NA,NA,62300,30,100,152300,1100
2994,1,1996-05-03,monthly,Vsetin,1,TRUE,48744,1354,36,C,FALSE,28604,15,67,75877,900
2995,0,1996-12-14,monthly,Trutnov,2,FALSE,NA,NA,NA,NA,NA,50600,2,45,108137,-5285
2996,0,1994-05-17,monthly,Brno - mesto,1,FALSE,NA,NA,NA,NA,NA,23500,15,120,71605,400
2997,0,1997-09-09,monthly,Teplice,1,FALSE,NA,NA,NA,NA,NA,12800,11,42,31970,1100
2998,1,1997-11-09,monthly,Tabor,1,FALSE,NA,NA,NA,NA,NA,33231,3,30,66690,300
2999,0,1996-10-08,monthly,Zdar nad Sazavou,1,FALSE,NA,NA,NA,NA,NA,11680,15,68,37921,1000
3000,0,1993-07-14,monthly,Plzen - sever,1,FALSE,NA,NA,NA,NA,NA,42240,15,145,74493,1000
3001,0,1993-03-24,monthly,Hl.m. Praha,1,FALSE,NA,NA,NA,NA,NA,48992,15,242,88118,400
3003,1,1993-11-27,monthly,Pisek,1,FALSE,NA,NA,NA,NA,NA,45444,15,101,115903,500
3004,0,1996-08-22,monthly,Praha - zapad,1,FALSE,NA,NA,NA,NA,NA,7000,15,53,23905,700
3005,0,1997-01-11,after every transaction,Havlickuv Brod,1,TRUE,390000,8125,48,C,FALSE,52200,52,45,120715,600
3006,0,1995-01-01,monthly,Zlin,1,FALSE,NA,NA,NA,NA,NA,11500,15,97,34586,200
3007,0,1993-02-02,monthly,Jindrichuv Hradec,2,FALSE,NA,NA,NA,NA,NA,40100,15,144,77118,800
3008,0,1993-02-27,monthly,Olomouc,1,FALSE,NA,NA,NA,NA,NA,13100,15,137,71364,200
3009,0,1996-01-26,monthly,Hl.m. Praha,1,FALSE,NA,NA,NA,NA,NA,8300,15,67,28692,900
3010,1,1995-09-13,monthly,Nachod,1,FALSE,NA,NA,NA,NA,NA,32110,15,64,83279,800
3011,0,1993-09-01,monthly,Zlin,1,FALSE,NA,NA,NA,NA,NA,4530,10,129,23208,400
3012,1,1997-04-18,monthly,Semily,2,FALSE,NA,NA,NA,NA,NA,11300,15,51,54068,600
3013,0,1997-12-09,monthly,Opava,1,FALSE,NA,NA,NA,NA,NA,4714,15,27,22844,4714
3014,1,1995-03-03,weekly,Prerov,1,FALSE,NA,NA,NA,NA,NA,64400,30,124,136570,900
3015,0,1996-06-15,monthly,Prachatice,1,FALSE,NA,NA,NA,NA,NA,3222,15,57,28619,900
3016,0,1996-02-23,monthly,Plzen - mesto,1,FALSE,NA,NA,NA,NA,NA,23170,15,74,58358,700
