account_id,open_date,statement_frequency,district_name,num_customers,credit_cards,loan,loan_amount,loan_payments,loan_term,loan_status,loan_default,max_withdrawal,min_withdrawal,cc_payments,max_balance,min_balance
2889,1996-03-23,monthly,Mlada Boleslav,1,0,False,,,,,,56037,15,0,123527,900
2890,1996-02-07,monthly,Jesenik,1,0,False,,,,,,36000,15,0,74362,500
2891,1997-05-28,monthly,Havlickuv Brod,1,0,False,,,,,,28242,13,0,54842,300
2892,1997-12-16,monthly,Zlin,2,0,False,,,,,,11700,100,0,37900,200
2893,1996-02-08,monthly,Most,1,0,False,,,,,,6030,15,0,25255,700
2894,1993-08-28,monthly,Pelhrimov,1,0,False,,,,,,62200,15,0,171642,1100
2895,1993-03-09,monthly,Prachatice,1,0,False,,,,,,27219,15,0,64151,300
2896,1993-03-30,monthly,Rokycany,1,0,False,,,,,,7320,15,0,28363,400
2897,1997-10-11,monthly,Trutnov,1,1,False,,,,,,54900,15,0,144761,800
2898,1996-11-23,monthly,Brno - mesto,2,0,False,,,,,,25090,15,0,71123,800
2899,1997-04-03,monthly,Teplice,1,1,False,,,,,,35403,15,0,86567,1100
2900,1997-05-14,monthly,Strakonice,1,0,False,,,,,,43882,11,0,60583,500
2901,1997-04-09,monthly,Hl.m. Praha,1,0,False,,,,,,12700,15,0,64321,600
2902,1993-01-28,monthly,Ceska Lipa,1,0,False,,,,,,30320,7,0,74805,200
2903,1994-05-19,monthly,Louny,2,0,False,,,,,,33170,15,0,80947,300
2904,1996-03-20,monthly,Rakovnik,1,0,False,,,,,,33000,6,0,69540,-2364
2905,1994-10-03,monthly,Ostrava - mesto,1,0,False,,,,,,43360,15,0,87654,1000
2906,1996-09-20,monthly,Semily,1,0,False,,,,,,25000,15,0,60941,200
2907,1993-09-09,monthly,Karvina,2,0,False,,,,,,13950,15,0,33902,700
2908,1997-03-16,monthly,Trebic,1,1,False,,,,,,25456,15,0,82822,600
2909,1996-04-04,monthly,Jihlava,1,0,False,,,,,,24700,15,0,62503,200
2910,1997-10-21,monthly,Frydek - Mistek,1,1,True,437460.0,7291.0,60.0,C,False,65622,15,0,101929,900
2911,1995-02-25,monthly,Decin,1,0,False,,,,,,17052,13,0,76947,900
2912,1994-07-30,monthly,Ostrava - mesto,1,1,True,380160.0,6336.0,60.0,C,False,67200,15,0,157338,1100
2913,1993-12-28,monthly,Mlada Boleslav,1,0,False,,,,,,4471,14,0,23455,1100
2914,1996-09-08,monthly,Kladno,1,0,False,,,,,,11676,15,0,47089,300
2915,1993-07-23,monthly,Hodonin,1,1,False,,,,,,86400,15,0,137319,500
2916,1996-12-03,monthly,Kutna Hora,1,0,False,,,,,,18976,2,0,54819,1000
2917,1996-08-08,monthly,Frydek - Mistek,1,0,False,,,,,,32700,15,0,59643,300
2919,1995-05-10,monthly,Vsetin,1,0,False,,,,,,20945,15,0,51633,200
2920,1997-11-13,monthly,Opava,1,0,False,,,,,,33056,15,0,62936,200
2921,1996-09-21,monthly,Brno - mesto,1,0,False,,,,,,20553,15,0,49010,500
2922,1994-06-06,monthly,Jindrichuv Hradec,1,0,False,,,,,,57900,15,0,141166,200
2923,1995-01-10,monthly,Hradec Kralove,1,0,False,,,,,,4179,15,0,27076,500
2924,1994-10-16,monthly,Breclav,1,0,False,,,,,,27500,15,0,53301,700
2925,1993-01-10,monthly,Hl.m. Praha,1,0,False,,,,,,16700,15,0,41716,1000
2926,1993-01-14,monthly,Svitavy,1,0,False,,,,,,30880,15,0,62464,600
2927,1997-08-04,monthly,Litomerice,1,1,False,,,,,,53300,15,0,113126,300
2928,1993-12-14,monthly,Brno - venkov,1,0,False,,,,,,12000,15,0,33666,500
2929,1996-04-06,monthly,Trutnov,1,0,False,,,,,,54874,15,0,123165,400
2930,1996-08-24,monthly,Hl.m. Praha,1,0,False,,,,,,64700,15,0,148231,900
2931,1995-05-04,monthly,Liberec,1,0,False,,,,,,4326,13,0,27352,500
2932,1993-05-04,monthly,Olomouc,2,0,False,,,,,,64200,4,0,146481,500
2933,1993-06-18,monthly,Praha - vychod,2,0,True,272520.0,4542.0,60.0,C,False,62800,13,0,175151,1100
2934,1996-10-08,monthly,Hl.m. Praha,1,1,False,,,,,,60800,4,0,133278,1000
2935,1995-05-15,monthly,Frydek - Mistek,1,0,False,,,,,,4290,15,0,22224,200
2936,1996-03-27,monthly,Beroun,1,0,True,504000.0,8400.0,60.0,C,False,14500,11,0,59151,200
2937,1997-02-25,monthly,Hl.m. Praha,1,0,False,,,,,,4845,15,0,25025,800
2938,1993-08-04,monthly,Hl.m. Praha,1,0,False,,,,,,64400,15,0,147593,400
2939,1997-06-28,monthly,Kolin,1,0,False,,,,,,6000,15,0,29212,200
2940,1993-06-24,monthly,Brno - mesto,1,0,False,,,,,,64100,15,0,141487,1000
2942,1997-09-24,monthly,Chrudim,1,0,False,,,,,,9500,15,0,48605,1100
2944,1996-01-11,monthly,Domazlice,2,0,False,,,,,,37600,15,0,55855,1000
2945,1996-07-11,monthly,Kutna Hora,2,0,False,,,,,,8300,15,0,25458,300
2946,1996-05-07,monthly,Brno - mesto,1,0,False,,,,,,4400,12,0,22065,1100
2947,1996-08-09,monthly,Hodonin,2,0,False,,,,,,5196,15,0,35569,1000
2949,1994-10-21,monthly,Hl.m. Praha,2,0,False,,,,,,13950,15,0,34839,400
2950,1996-06-28,monthly,Uherske Hradiste,1,0,False,,,,,,45120,11,0,71237,1000
2951,1993-09-06,monthly,Chrudim,1,0,False,,,,,,17561,15,0,82102,200
2952,1997-04-28,monthly,Znojmo,1,0,False,,,,,,6100,15,0,29017,900
2953,1996-09-02,monthly,Hl.m. Praha,1,1,False,,,,,,12600,15,0,61414,900
2954,1997-04-08,monthly,Hl.m. Praha,1,1,False,,,,,,35696,15,0,86794,700
2955,1996-09-27,monthly,Bruntal,1,0,False,,,,,,5079,15,0,30584,900
2956,1997-06-10,monthly,Cesky Krumlov,1,0,False,,,,,,21752,15,0,57218,400
2957,1995-07-28,monthly,Klatovy,1,0,False,,,,,,42400,15,0,78136,500
2958,1993-09-19,monthly,Rychnov nad Kneznou,1,0,False,,,,,,11400,4,0,28718,400
2959,1994-02-25,monthly,Mlada Boleslav,1,1,False,,,,,,62700,15,0,141814,-11712
2960,1994-09-20,monthly,Prachatice,1,0,False,,,,,,23700,15,0,48961,1100
2961,1996-07-12,monthly,Nymburk,1,0,False,,,,,,11250,15,0,33899,400
2962,1993-05-30,monthly,Hl.m. Praha,1,0,True,31248.0,2604.0,12.0,A,False,64100,15,0,156950,1000
2963,1996-12-09,monthly,Tachov,1,1,False,,,,,,22728,15,0,60491,1000
2964,1997-01-09,monthly,Olomouc,2,0,False,,,,,,10800,11,0,28637,300
2965,1995-10-10,monthly,Kutna Hora,1,0,False,,,,,,12000,15,0,34849,900
2966,1997-03-27,monthly,Decin,1,1,False,,,,,,63100,3,0,130528,1100
2967,1996-11-13,monthly,Louny,1,0,False,,,,,,20788,15,0,50081,400
2968,1995-02-05,monthly,Cesky Krumlov,2,1,False,,,,,,56400,15,0,107797,1100
2969,1995-05-26,monthly,Rokycany,1,0,False,,,,,,11000,100,0,38600,300
2970,1993-01-22,monthly,Prostejov,2,0,False,,,,,,26400,15,0,52614,400
2972,1993-11-23,monthly,Pribram,1,1,False,,,,,,68700,15,0,162756,500
2973,1996-08-15,monthly,Cheb,1,1,False,,,,,,24554,15,0,58034,500
2974,1993-03-13,monthly,Nymburk,2,0,False,,,,,,13850,4,0,54302,1100
2976,1996-08-19,monthly,Rakovnik,1,0,False,,,,,,24840,15,0,64055,800
2977,1996-06-20,monthly,Plzen - sever,1,0,False,,,,,,57447,15,0,134018,1100
2978,1995-01-06,monthly,Ostrava - mesto,1,0,False,,,,,,15100,15,0,35058,600
2979,1997-11-22,monthly,Praha - vychod,1,0,False,,,,,,6900,15,0,24196,700
2980,1993-12-09,monthly,Zdar nad Sazavou,2,0,False,,,,,,5100,15,0,28624,1000
2981,1997-01-11,monthly,Nachod,1,0,False,,,,,,8200,10,0,25987,600
2982,1996-06-04,monthly,Prachatice,2,1,True,41256.0,3438.0,12.0,C,False,73128,15,0,138939,900
2983,1996-07-25,monthly,Havlickuv Brod,1,0,False,,,,,,28200,15,0,51668,1000
2985,1993-04-06,monthly,Novy Jicin,1,0,False,,,,,,5800,12,0,40601,400
2986,1996-04-09,monthly,Vyskov,1,1,True,24792.0,1033.0,24.0,C,False,47360,15,0,91488,500
2987,1993-09-16,monthly,Pisek,1,0,False,,,,,,35324,15,0,83115,700
2989,1993-11-28,monthly,Kladno,1,0,False,,,,,,11600,11,0,35126,600
2990,1996-09-16,monthly,Sokolov,1,1,False,,,,,,17900,15,0,56133,900
2991,1993-05-22,monthly,Prachatice,2,0,False,,,,,,47000,7,0,84029,600
2992,1997-07-11,monthly,Hradec Kralove,1,0,False,,,,,,17073,15,0,54794,900
2994,1996-05-03,monthly,Vsetin,1,1,True,48744.0,1354.0,36.0,C,False,28604,15,0,75877,900
2995,1996-12-14,monthly,Trutnov,1,0,False,,,,,,50600,2,0,108137,-5285
2996,1994-05-17,monthly,Brno - mesto,1,0,False,,,,,,23500,15,0,71605,400
2997,1997-09-09,monthly,Teplice,1,0,False,,,,,,12800,11,0,31970,1100
2998,1997-11-09,monthly,Tabor,1,1,False,,,,,,33231,3,0,66690,300
2999,1996-10-08,monthly,Zdar nad Sazavou,2,0,False,,,,,,11680,15,0,37921,1000
3000,1993-07-14,monthly,Plzen - sever,1,0,False,,,,,,42240,15,0,74493,1000
3001,1993-03-24,monthly,Hl.m. Praha,1,0,False,,,,,,48992,15,0,88118,400
3003,1993-11-27,monthly,Pisek,1,1,False,,,,,,45444,15,0,115903,500
3004,1996-08-22,monthly,Praha - zapad,1,0,False,,,,,,7000,15,0,23905,700
3006,1995-01-01,monthly,Zlin,2,0,False,,,,,,11500,15,0,34586,200
3007,1993-02-02,monthly,Jindrichuv Hradec,1,0,False,,,,,,40100,15,0,77118,800
3008,1993-02-27,monthly,Olomouc,1,0,False,,,,,,13100,15,0,71364,200
3009,1996-01-26,monthly,Hl.m. Praha,2,0,False,,,,,,8300,15,0,28692,900
3010,1995-09-13,monthly,Nachod,1,1,False,,,,,,32110,15,0,83279,800
3011,1993-09-01,monthly,Zlin,1,0,False,,,,,,4530,10,0,23208,400
3012,1997-04-18,monthly,Semily,1,1,False,,,,,,11300,15,0,54068,600
3013,1997-12-09,monthly,Opava,1,0,False,,,,,,4714,15,0,22844,4714
3015,1996-06-15,monthly,Prachatice,1,0,False,,,,,,3222,15,0,28619,900
3016,1996-02-23,monthly,Plzen - mesto,1,0,False,,,,,,23170,15,0,58358,700
3017,1994-08-12,monthly,Prerov,1,0,False,,,,,,28791,15,0,68318,700
3018,1996-12-03,monthly,Chomutov,1,0,False,,,,,,47767,2,0,159656,-1969
3019,1996-04-21,monthly,Decin,2,0,False,,,,,,26600,15,0,57812,300
3020,1996-08-09,monthly,Beroun,1,0,False,,,,,,42928,10,0,88152,900
3021,1996-04-20,monthly,Praha - vychod,1,0,True,155616.0,3242.0,48.0,C,False,29176,15,0,62154,300
3022,1996-10-30,monthly,Zlin,1,0,False,,,,,,4755,15,0,31938,700
3023,1997-10-14,monthly,Jablonec n. Nisou,1,0,False,,,,,,14750,15,0,37303,6121
3024,1996-12-18,monthly,Hl.m. Praha,2,0,False,,,,,,10900,15,0,37932,400
3025,1997-12-27,monthly,Klatovy,1,0,False,,,,,,6367,13,0,31034,800
3026,1993-02-18,monthly,Karlovy Vary,1,0,False,,,,,,63900,15,0,114166,400
3027,1996-04-29,monthly,Uherske Hradiste,2,0,False,,,,,,4479,15,0,27922,1000
3028,1993-09-15,monthly,Plzen - jih,1,0,False,,,,,,7100,3,0,26167,400
3029,1996-12-24,monthly,Havlickuv Brod,1,0,False,,,,,,14000,15,0,32671,700
3030,1994-06-22,monthly,Znojmo,1,0,False,,,,,,5100,15,0,28543,800
3031,1997-03-10,monthly,Trutnov,1,0,False,,,,,,4184,14,0,25120,4184
3032,1993-06-07,monthly,Kolin,1,0,False,,,,,,24700,15,0,54445,300
3033,1997-12-10,monthly,Jesenik,2,0,False,,,,,,2902,15,0,21451,900
3036,1994-04-10,monthly,Praha - vychod,1,0,False,,,,,,49490,15,0,121318,900
3037,1994-05-26,monthly,Chrudim,1,0,True,277884.0,7719.0,36.0,D,True,63000,1,0,129394,-2507
3038,1996-04-28,monthly,Praha - vychod,2,1,False,,,,,,64200,12,0,157871,1000
3039,1993-12-10,monthly,Hl.m. Praha,1,0,False,,,,,,15360,15,0,86428,600
3040,1996-08-03,monthly,Pelhrimov,1,0,False,,,,,,8370,14,0,28527,1000
3041,1996-04-04,monthly,Karvina,1,0,False,,,,,,7500,13,0,37463,500
3042,1993-09-16,monthly,Praha - vychod,2,0,False,,,,,,57200,15,0,76336,500
3043,1996-12-29,monthly,Hl.m. Praha,1,0,False,,,,,,6050,15,0,22985,800
3044,1996-09-14,monthly,Olomouc,2,0,False,,,,,,4134,3,0,29879,500
3045,1995-06-08,monthly,Hl.m. Praha,2,0,False,,,,,,6200,15,0,36188,300
3046,1997-08-11,monthly,Ostrava - mesto,1,0,False,,,,,,11400,15,0,34482,1100
3047,1993-02-17,monthly,Jindrichuv Hradec,1,0,False,,,,,,8640,15,0,29807,600
3049,1994-09-08,monthly,Trebic,1,0,False,,,,,,9000,10,0,69434,1100
3050,1993-05-08,monthly,Prostejov,2,1,True,82896.0,6908.0,12.0,A,False,62168,15,0,116804,900
3051,1996-01-01,monthly,Nymburk,1,1,False,,,,,,54100,15,0,145458,800
3052,1997-04-26,monthly,Chrudim,1,0,False,,,,,,32371,40,0,53243,800
3053,1993-08-23,monthly,Praha - zapad,1,0,False,,,,,,19354,15,0,90732,900
3055,1996-05-26,monthly,Cesky Krumlov,2,0,False,,,,,,12600,15,0,43345,900
3056,1993-12-22,monthly,Brno - venkov,2,0,False,,,,,,6950,15,0,34324,1100
3057,1997-07-23,monthly,Nymburk,1,0,False,,,,,,27354,15,0,64301,600
3058,1994-10-23,monthly,Chrudim,1,0,False,,,,,,29270,15,0,77935,700
3059,1997-02-15,monthly,Hl.m. Praha,2,1,False,,,,,,33968,15,0,80056,700
3060,1997-06-09,monthly,Opava,1,0,False,,,,,,29126,15,0,62393,400
3061,1995-11-08,monthly,Sumperk,1,0,False,,,,,,4100,10,0,26464,300
3062,1997-08-15,monthly,Pelhrimov,1,0,False,,,,,,14950,14,0,28697,400
3063,1993-05-26,monthly,Olomouc,1,0,False,,,,,,3495,15,0,47183,1100
3064,1993-05-23,monthly,Teplice,1,0,True,15420.0,1285.0,12.0,A,False,13881,15,0,60755,1000
3066,1996-08-12,monthly,Ostrava - mesto,1,0,False,,,,,,27520,15,0,53841,700
3067,1997-01-30,monthly,Nachod,2,0,False,,,,,,8852,15,0,34928,800
3068,1993-04-25,monthly,Kromeriz,1,0,False,,,,,,10200,15,0,38231,500
3069,1993-03-20,monthly,Zdar nad Sazavou,1,0,False,,,,,,34734,15,0,115033,400
3070,1997-08-21,monthly,Breclav,1,0,False,,,,,,40320,15,0,62829,300
3071,1996-10-03,monthly,Usti nad Labem,1,1,False,,,,,,36399,15,0,87021,900
3072,1993-06-05,monthly,Mlada Boleslav,1,0,False,,,,,,53200,15,0,84311,1000
3075,1997-06-25,monthly,Novy Jicin,2,0,False,,,,,,7000,4,0,29190,400
3076,1993-03-27,monthly,Brno - mesto,2,0,False,,,,,,5200,15,0,28361,700
3077,1997-04-16,monthly,Zlin,1,1,False,,,,,,20978,15,0,71961,600
3078,1993-07-16,monthly,Hl.m. Praha,1,0,False,,,,,,3800,15,0,23086,200
3079,1996-02-26,monthly,Pisek,1,0,False,,,,,,7650,15,0,24125,1000
3080,1995-10-29,monthly,Hodonin,1,0,False,,,,,,5600,12,0,25637,400
3082,1997-11-16,monthly,Decin,1,0,False,,,,,,16868,15,0,35859,700
3083,1997-03-18,monthly,Zdar nad Sazavou,2,0,False,,,,,,34287,15,0,78816,200
3085,1997-07-03,monthly,Zdar nad Sazavou,1,0,False,,,,,,20800,15,0,49328,600
3086,1993-11-02,monthly,Hl.m. Praha,1,1,False,,,,,,31617,15,0,109688,800
3087,1993-12-04,monthly,Cesky Krumlov,1,0,False,,,,,,3800,9,0,26255,600
3088,1996-03-08,monthly,Pisek,2,1,False,,,,,,37440,15,0,71278,600
3090,1996-12-10,monthly,Hl.m. Praha,1,0,False,,,,,,49384,15,0,119655,500
3091,1993-11-11,monthly,Beroun,1,0,False,,,,,,29200,15,0,80841,200
3092,1995-12-20,monthly,Nachod,1,0,False,,,,,,9000,15,0,29245,1000
3093,1996-11-21,monthly,Jindrichuv Hradec,1,0,False,,,,,,32670,15,0,65682,500
3094,1993-12-20,monthly,Breclav,2,0,False,,,,,,24160,10,0,69014,600
3096,1993-06-29,monthly,Frydek - Mistek,1,0,False,,,,,,31026,8,0,68751,1000
3097,1997-08-14,monthly,Zdar nad Sazavou,1,0,False,,,,,,9600,15,0,27220,900
3098,1996-09-16,monthly,Hl.m. Praha,1,0,False,,,,,,31200,15,0,47235,600
3099,1993-05-20,monthly,Karvina,1,0,False,,,,,,6400,15,0,35211,800
3100,1997-06-22,monthly,Znojmo,1,0,False,,,,,,30372,15,0,56421,600
3101,1994-02-27,monthly,Hl.m. Praha,1,0,False,,,,,,5730,8,0,23908,700
3102,1997-11-23,monthly,Decin,2,1,False,,,,,,24513,15,0,62726,1100
3104,1997-04-29,monthly,Hl.m. Praha,1,0,False,,,,,,10700,6,0,42635,700
3105,1997-11-21,monthly,Litomerice,1,0,False,,,,,,3218,15,0,24631,1000
3107,1993-11-20,monthly,Kolin,1,0,False,,,,,,12650,15,0,103276,200
3108,1993-03-14,monthly,Blansko,2,0,False,,,,,,5400,15,0,20932,600
3109,1995-04-08,monthly,Pisek,1,0,False,,,,,,42000,0,0,66840,-6285
3110,1997-01-12,monthly,Rychnov nad Kneznou,1,0,False,,,,,,54600,6,0,123735,1000
3111,1995-11-08,monthly,Prostejov,1,0,False,,,,,,37440,15,0,73057,200
3112,1994-08-12,monthly,Louny,2,1,True,123216.0,2567.0,48.0,C,False,60700,15,0,155867,700
3113,1993-08-16,monthly,Bruntal,1,1,False,,,,,,62000,1,0,146810,-915
3114,1996-06-15,monthly,Hl.m. Praha,1,1,False,,,,,,54800,3,0,128229,700
3115,1996-03-27,monthly,Ceske Budejovice,2,0,True,321180.0,5353.0,60.0,C,False,48180,15,0,90257,700
3116,1996-04-05,monthly,Brno - mesto,1,1,False,,,,,,26637,15,0,85010,1100
3117,1993-02-24,monthly,Decin,1,0,False,,,,,,5355,15,0,29772,900
3118,1996-03-10,monthly,Rychnov nad Kneznou,2,0,False,,,,,,24468,15,0,69381,500
3119,1997-05-02,monthly,Decin,1,0,False,,,,,,3169,14,0,23070,1100
3120,1996-06-20,monthly,Hl.m. Praha,1,0,False,,,,,,13000,15,0,38370,400
3121,1996-03-08,monthly,Nachod,1,0,False,,,,,,4400,14,0,25948,1000
3122,1997-05-12,monthly,Ostrava - mesto,2,0,False,,,,,,14720,15,0,57000,1100
3124,1995-06-13,monthly,Kutna Hora,1,1,False,,,,,,22548,15,0,55037,500
3125,1996-12-16,monthly,Litomerice,1,0,False,,,,,,9552,15,0,32229,400
3126,1996-09-03,monthly,Pelhrimov,1,0,False,,,,,,10100,15,0,37703,400
3127,1993-08-08,monthly,Zdar nad Sazavou,1,1,False,,,,,,58200,15,0,137533,1100
3128,1995-01-06,monthly,Hl.m. Praha,2,0,False,,,,,,10244,15,0,72491,200
3129,1993-12-05,monthly,Kolin,1,0,False,,,,,,11900,15,0,36842,200
3130,1996-03-20,monthly,Rakovnik,1,0,False,,,,,,6359,15,0,94779,500
3131,1995-10-23,monthly,Tabor,1,1,False,,,,,,31880,15,0,70241,300
3132,1995-10-08,monthly,Breclav,1,0,False,,,,,,11200,13,0,35256,400
3133,1993-06-14,monthly,Zdar nad Sazavou,1,0,False,,,,,,29391,15,0,61083,1000
3134,1994-04-29,monthly,Rychnov nad Kneznou,1,0,False,,,,,,34080,8,0,80578,600
3135,1993-12-27,monthly,Olomouc,1,0,False,,,,,,30131,15,0,97585,200
3136,1993-08-07,monthly,Jesenik,1,0,False,,,,,,26500,15,0,86549,900
3137,1996-12-15,monthly,Most,1,0,True,253560.0,4226.0,60.0,C,False,38038,15,0,76510,900
3138,1996-03-24,monthly,Litomerice,1,1,False,,,,,,41361,15,0,41961,300
3139,1995-08-30,monthly,Pribram,1,0,False,,,,,,49720,15,0,71220,200
3140,1997-05-13,monthly,Beroun,2,0,False,,,,,,9798,15,0,36707,1000
3142,1994-09-14,monthly,Benesov,1,0,False,,,,,,6100,15,0,33603,200
3143,1996-10-18,monthly,Louny,2,0,True,130896.0,5454.0,24.0,C,False,12000,15,0,59233,300
3144,1996-03-09,monthly,Bruntal,1,0,False,,,,,,6200,15,0,26808,800
3145,1993-12-03,monthly,Kladno,2,0,False,,,,,,14400,15,0,45930,300
3146,1993-10-26,monthly,Frydek - Mistek,1,0,False,,,,,,8500,10,0,33061,300
3147,1995-04-05,monthly,Brno - mesto,1,0,False,,,,,,18993,15,0,81225,300
3148,1995-11-19,monthly,Decin,1,0,False,,,,,,9500,15,0,34051,400
3149,1996-06-27,monthly,Hodonin,1,0,False,,,,,,35840,9,0,58668,800
3151,1996-02-21,monthly,Kutna Hora,1,1,False,,,,,,25400,15,0,108602,200
3152,1993-07-16,monthly,Hl.m. Praha,1,0,False,,,,,,37400,15,0,58199,500
3153,1996-07-05,monthly,Benesov,1,1,False,,,,,,61400,15,0,144318,800
3154,1997-07-02,monthly,Hl.m. Praha,1,0,False,,,,,,33639,15,0,89400,400
3155,1996-08-29,monthly,Plzen - sever,1,0,False,,,,,,29062,9,0,67639,700
3157,1993-09-10,monthly,Vsetin,1,0,False,,,,,,14750,15,0,54191,400
3158,1996-10-03,monthly,Novy Jicin,2,0,False,,,,,,3151,10,0,28062,200
3160,1994-06-19,monthly,Domazlice,1,1,False,,,,,,34504,15,0,105068,400
3161,1996-08-26,monthly,Rychnov nad Kneznou,1,0,True,30012.0,2501.0,12.0,C,False,56000,12,0,127752,700
3163,1997-05-24,monthly,Usti nad Labem,2,1,False,,,,,,60800,9,0,123108,500
3164,1993-12-24,monthly,Decin,2,0,False,,,,,,15300,15,0,39658,1000
3166,1993-08-10,monthly,Novy Jicin,1,1,True,177744.0,3703.0,48.0,D,True,55900,2,0,145957,-2486
3167,1994-08-08,monthly,Pisek,1,1,False,,,,,,31886,15,0,100113,200
3168,1993-02-20,monthly,Most,2,0,False,,,,,,10250,15,0,43511,1000
3169,1997-12-19,monthly,Prachatice,1,0,False,,,,,,27620,15,0,54879,500
3170,1996-01-12,monthly,Hl.m. Praha,1,0,False,,,,,,22800,15,0,45753,900
3171,1993-09-28,monthly,Trebic,1,0,False,,,,,,6650,14,0,28477,900
3172,1997-05-27,monthly,Vsetin,1,0,False,,,,,,2913,15,0,20878,600
3173,1993-05-15,monthly,Most,1,0,False,,,,,,14600,15,0,30870,1100
3174,1997-12-10,monthly,Znojmo,2,0,False,,,,,,5900,15,0,31080,400
3175,1996-10-08,monthly,Svitavy,1,0,False,,,,,,14600,15,0,30247,600
3176,1997-03-26,monthly,Plzen - mesto,1,0,False,,,,,,4595,15,0,22782,600
3177,1996-11-12,monthly,Ostrava - mesto,1,0,False,,,,,,40831,100,0,63892,500
3178,1996-04-27,monthly,Kladno,1,0,False,,,,,,4050,15,0,21519,600
3179,1996-09-20,monthly,Novy Jicin,1,0,False,,,,,,22269,15,0,54229,800
3180,1996-06-18,monthly,Hl.m. Praha,1,0,False,,,,,,29100,15,0,52082,500
3181,1993-05-16,monthly,Havlickuv Brod,1,1,False,,,,,,48224,15,0,86681,1000
3182,1996-12-20,monthly,Kutna Hora,1,0,False,,,,,,25514,15,0,58454,200
3183,1994-04-01,monthly,Jicin,1,0,False,,,,,,14500,15,0,40930,600
3184,1994-02-18,monthly,Hl.m. Praha,1,0,False,,,,,,8200,15,0,32701,700
3185,1997-07-29,monthly,Jicin,2,1,False,,,,,,20136,11,0,69720,800
3186,1995-05-28,monthly,Praha - vychod,1,0,False,,,,,,31250,15,0,67823,700
3187,1997-12-20,monthly,Kromeriz,1,0,False,,,,,,11200,15,0,20134,500
3188,1997-02-20,monthly,Karlovy Vary,1,0,False,,,,,,23270,15,0,58120,400
3189,1995-11-29,monthly,Rokycany,1,0,True,222180.0,3703.0,60.0,D,True,52600,14,0,130659,-5968
3190,1996-12-30,monthly,Hl.m. Praha,1,0,False,,,,,,21600,8,0,54923,1000
3191,1996-09-17,monthly,Olomouc,1,0,False,,,,,,14356,15,0,42318,900
3192,1996-07-28,monthly,Pisek,2,1,False,,,,,,15018,13,0,63544,400
3193,1996-02-27,monthly,Ostrava - mesto,1,0,False,,,,,,28005,12,0,62868,400
3194,1997-04-19,monthly,Praha - zapad,1,0,False,,,,,,20238,15,0,42056,1100
3195,1993-09-02,monthly,Teplice,1,0,False,,,,,,12400,14,0,63392,600
3196,1993-12-13,monthly,Hl.m. Praha,2,0,False,,,,,,13750,15,0,52530,700
3197,1993-12-25,monthly,Hl.m. Praha,2,0,False,,,,,,7410,15,0,31156,300
3199,1996-06-06,monthly,Zdar nad Sazavou,1,0,False,,,,,,29270,15,0,84871,1100
3201,1994-04-17,monthly,Kladno,2,0,False,,,,,,14064,15,0,68745,300
3202,1997-06-04,monthly,Mlada Boleslav,1,0,False,,,,,,4837,15,0,27629,1100
3203,1995-08-07,monthly,Cheb,1,0,False,,,,,,3400,10,0,22977,1000
3204,1996-07-13,monthly,Trebic,1,1,False,,,,,,21100,15,0,68613,700
3205,1995-12-17,monthly,Hl.m. Praha,2,0,False,,,,,,7700,3,0,33742,700
3206,1996-06-22,monthly,Louny,1,0,False,,,,,,28318,15,0,80721,400
3208,1997-08-04,monthly,Rokycany,1,0,False,,,,,,48380,15,0,91199,-1724
3209,1997-12-10,monthly,Jicin,2,0,False,,,,,,23877,15,0,50082,600
3210,1993-05-17,monthly,Hl.m. Praha,1,1,False,,,,,,39040,15,0,80338,1000
3211,1997-06-09,monthly,Olomouc,1,0,False,,,,,,3018,8,0,21921,200
3212,1993-07-25,monthly,Karvina,1,1,False,,,,,,10500,15,0,67611,700
3213,1993-04-12,monthly,Trutnov,1,0,False,,,,,,3270,15,0,22631,400
3214,1997-05-10,monthly,Bruntal,2,0,False,,,,,,6850,13,0,22376,4019
3216,1995-08-11,monthly,Beroun,1,1,False,,,,,,56000,14,0,145372,200
3218,1993-11-14,monthly,Usti nad Labem,1,0,False,,,,,,4230,7,0,22369,800
3219,1996-03-26,monthly,Hl.m. Praha,1,1,False,,,,,,30399,15,0,72264,400
3220,1993-08-14,monthly,Rokycany,2,1,False,,,,,,36160,15,0,82713,800
3221,1993-08-17,monthly,Kolin,1,1,False,,,,,,10500,15,0,52874,900
3222,1993-07-21,monthly,Kladno,1,0,False,,,,,,7410,15,0,25310,800
3223,1993-12-07,monthly,Hl.m. Praha,1,0,False,,,,,,63600,1,0,141634,-69
3224,1996-11-10,monthly,Brno - venkov,1,0,False,,,,,,13950,15,0,42806,6483
3225,1993-11-01,monthly,Hl.m. Praha,2,0,False,,,,,,34560,15,0,114813,200
3226,1994-08-28,monthly,Znojmo,1,0,False,,,,,,9400,8,0,34681,1000
3227,1996-06-24,monthly,Hl.m. Praha,1,0,False,,,,,,36975,15,0,95969,300
3228,1996-10-30,monthly,Rokycany,2,0,False,,,,,,58700,9,0,120789,1100
3229,1995-11-18,monthly,Zlin,1,1,True,39024.0,3252.0,12.0,A,False,58400,15,0,141938,300
3230,1995-03-11,monthly,Hl.m. Praha,1,0,True,77184.0,2144.0,36.0,C,False,63600,15,0,142918,200
